[0.0, 0.0]
[-19.73814239501953, -37.459207153320314]
[-19.326145935058594, -37.028489685058595]
[-19.83805694580078, -36.67385559082031]
[-19.914332580566406, -36.120286560058595]
[-20.119921875, -35.70133895874024]
[-19.9179443359375, -35.06771392822266]
[-19.708323669433593, -34.489820861816405]
[-19.498927307128906, -33.7956901550293]
[-19.597352600097658, -33.15142974853516]
[-19.923573303222657, -32.42729568481445]
[-20.05663604736328, -31.923421478271486]
[-19.793511962890626, -31.387962341308594]
[-19.519342041015626, -30.88820114135742]
[-19.552674865722658, -30.21403579711914]
[-19.33575439453125, -29.508821868896483]
[-19.1138671875, -28.69804992675781]
[-19.095744323730468, -28.156170654296876]
[-19.26824493408203, -27.67044906616211]
[-19.053619384765625, -27.229975128173827]
[-18.97606964111328, -26.690394592285156]
[-19.046611022949218, -26.11090545654297]
[-19.216075134277343, -25.611351013183594]
[-19.143634033203124, -24.991494750976564]
[-19.24298095703125, -24.559557342529295]
[-19.253553771972655, -24.239634704589843]
[-19.397171020507812, -23.679366302490234]
[-19.423793029785156, -23.18205032348633]
[-19.57069091796875, -22.756129455566406]
[-19.733761596679688, -22.239094543457032]
[-19.83661804199219, -21.841512298583986]
[-19.691073608398437, -21.38279800415039]
[-19.165182495117186, -20.876356506347655]
[-19.393368530273438, -20.564488220214844]
[-19.322027587890624, -20.207974243164063]
[-19.2260986328125, -20.217138671875]
[-19.704818725585938, -19.850696563720703]
[-19.764010620117187, -19.62806091308594]
[-20.011102294921876, -19.350713348388673]
[-20.445315551757812, -19.38889923095703]
[-20.516131591796874, -19.285125732421875]
[-20.675778198242188, -19.15804977416992]
[-20.812493896484376, -18.98455047607422]
[-21.1024658203125, -18.992130279541016]
[-21.30308837890625, -18.816580963134765]
[-21.552752685546874, -18.609523010253906]
[-21.973004150390626, -18.618821716308595]
[-22.327191162109376, -18.490222930908203]
[-23.05036315917969, -18.429003143310545]
[-23.136380004882813, -18.37014236450195]
[-23.327108764648436, -17.941692352294922]
[-23.86016845703125, -17.917752838134767]
[-24.160595703125, -17.822071075439453]
[-24.552288818359376, -17.50525817871094]
[-24.829129028320313, -17.452796173095702]
[-25.376971435546874, -17.53921432495117]
[-25.79918212890625, -17.367835998535156]
[-26.477554321289062, -17.334769439697265]
[-26.724322509765624, -17.27743148803711]
[-27.250947570800783, -17.250398254394533]
[-27.668800354003906, -17.28968200683594]
[-28.512164306640624, -17.310123443603516]
[-29.107516479492187, -17.25278244018555]
[-29.568702697753906, -17.25746841430664]
[-30.405052185058594, -17.14011154174805]
[-30.93834686279297, -17.085753631591796]
[-31.61426239013672, -17.129307556152344]
[-32.474359130859376, -17.119225311279298]
[-33.221963500976564, -17.16860580444336]
[-33.760128784179685, -17.132939910888673]
[-34.36302947998047, -17.21877212524414]
[-35.20491485595703, -16.93833694458008]
[-35.81326446533203, -16.942587280273436]
[-36.43529205322265, -17.059793090820314]
[-37.17553558349609, -17.081004333496093]
[-37.83889617919922, -16.82473831176758]
[-38.691429138183594, -16.808177185058593]
[-39.31740264892578, -16.848369598388672]
[-39.942448425292966, -16.721610260009765]
[-40.640586853027344, -16.669739532470704]
[-41.52698822021485, -16.605980682373048]
[-42.29745941162109, -16.581710815429688]
[-43.17772674560547, -16.567959594726563]
[-43.922734069824216, -16.60161361694336]
[-44.69745025634766, -16.571822357177734]
[-45.58152618408203, -16.54772033691406]
[-46.395240783691406, -16.433826446533203]
[-47.200669860839845, -16.494547271728514]
[-47.94427337646484, -16.54922866821289]
[-48.73349151611328, -16.50242462158203]
[-49.5142105102539, -16.519332122802734]
[-50.32031097412109, -16.485411071777342]
[-51.17005462646485, -16.495423126220704]
[-51.92416839599609, -16.51233825683594]
[-52.36700286865234, -16.54433670043945]
[-53.26565704345703, -16.520823669433593]
[-54.0131332397461, -16.486531066894532]
[-54.82824859619141, -16.215971374511717]
[-55.60679473876953, -16.22192840576172]
[-56.55321197509765, -15.998101043701173]
[-57.30941619873047, -16.093791198730468]
[-57.46755828857422, -15.786058807373047]
[-58.456651306152345, -15.661870574951172]
[-59.25889129638672, -15.718399810791016]
[-60.01031646728516, -15.751300811767578]
[-60.42752227783203, -15.624435424804688]
[-61.15706024169922, -15.576280212402343]
[-62.280662536621094, -15.660928344726562]
[-63.20984954833985, -15.508605194091796]
[-63.68116912841797, -15.355414581298827]
[-64.42616119384766, -15.165426635742188]
[-65.04949493408203, -15.054180908203126]
[-66.03530426025391, -14.982537078857423]
[-66.43859405517578, -14.911441802978516]
[-66.60960235595704, -15.062993621826172]
[-66.68813018798828, -15.082286071777343]
[-67.37747650146484, -14.985706329345703]
[-68.25530395507812, -15.173352813720703]
[-69.05633697509765, -15.236109161376953]
[-69.96129913330078, -15.387622833251953]
[-70.9229019165039, -15.465603637695313]
[-71.55600128173828, -15.60575180053711]
[-72.05746307373047, -15.726426696777343]
[-72.5944839477539, -15.907763671875]
[-72.95712738037109, -15.905142974853515]
[-73.08900604248046, -15.735797882080078]
[-74.21723175048828, -15.962673950195313]
[-74.86664581298828, -16.201499938964844]
[-74.92732696533203, -16.006951904296876]
[-74.95267791748047, -15.897421264648438]
[-75.60992584228515, -16.070726013183595]
[-76.13032684326171, -16.19909210205078]
[-76.27890472412109, -16.175965881347658]
[-76.42253875732422, -16.225540161132812]
[-76.75934600830078, -16.336846923828126]
[-76.90921173095703, -16.311854553222656]
[-77.39041595458984, -16.671096801757812]
[-78.08587493896485, -16.536309814453126]
[-78.85153656005859, -17.03917541503906]
[-79.12947540283203, -17.299609375]
[-79.72127532958984, -17.72460479736328]
[-80.01967010498046, -17.711767578125]
[-80.39866485595704, -17.69342956542969]
[-80.9285171508789, -17.687030029296874]
[-80.84080047607422, -17.911880493164062]
[-80.80570526123047, -17.885626220703124]
[-81.26556549072265, -18.288699340820312]
[-81.46732330322266, -18.42710723876953]
[-82.0627456665039, -18.624774169921874]
[-82.24925994873047, -18.778355407714844]
[-82.67124786376954, -18.985514831542968]
[-83.14329376220704, -19.16051330566406]
[-83.79054107666016, -19.45890655517578]
[-84.06219635009765, -19.90963134765625]
[-84.50447845458984, -20.180697631835937]
[-84.50823516845703, -20.490756225585937]
[-84.57731475830079, -20.854522705078125]
[-84.85358428955078, -21.4192626953125]
[-84.72602691650391, -22.00947265625]
[-84.79578399658203, -22.403875732421874]
[-84.8858413696289, -22.66832733154297]
[-84.98401641845703, -22.957073974609376]
[-85.35550384521484, -23.361412048339844]
[-85.47014617919922, -23.76692352294922]
[-85.84408416748047, -24.07903060913086]
[-86.23771209716797, -24.41258087158203]
[-86.58469696044922, -24.698222351074218]
[-87.07186431884766, -25.00870361328125]
[-87.24808349609376, -25.29066162109375]
[-87.70099029541015, -25.605105590820312]
[-88.27377014160156, -25.854887390136717]
[-88.88194122314454, -26.265138244628908]
[-89.52777404785157, -26.500209045410156]
[-90.03873901367187, -26.778474426269533]
[-90.53913269042968, -27.132931518554688]
[-90.89108581542969, -27.517915344238283]
[-91.27792205810547, -27.894454956054688]
[-91.36700897216797, -28.163946533203124]
[-91.88721313476563, -28.477635192871094]
[-91.98145904541016, -28.786589050292967]
[-91.973388671875, -29.109571838378905]
[-91.93138885498047, -29.4947021484375]
[-91.90046997070313, -29.82246551513672]
[-92.04459533691406, -30.086073303222655]
[-92.0211685180664, -30.411729431152345]
[-92.34472351074218, -30.58533477783203]
[-92.33909454345704, -31.036453247070312]
[-92.3366912841797, -31.324134826660156]
[-92.61104583740234, -31.747520446777344]
[-92.44864807128906, -31.929737854003907]
[-92.80457305908203, -32.17792663574219]
[-92.72222900390625, -32.54844512939453]
[-92.96819305419922, -32.812626647949216]
[-92.663427734375, -33.3156021118164]
[-93.12255554199218, -33.53136291503906]
[-93.57582550048828, -34.033607482910156]
[-93.69083709716797, -34.32625122070313]
[-93.8188461303711, -34.6878158569336]
[-93.92201538085938, -35.09129028320312]
[-94.30444946289063, -35.48329162597656]
[-94.44691314697266, -35.661537170410156]
[-94.60903472900391, -36.0213119506836]
[-94.93789367675781, -36.367060852050784]
[-95.14110107421875, -36.73246612548828]
[-95.19453887939453, -37.16182403564453]
[-95.80686492919922, -37.32138671875]
[-95.77870178222656, -37.7345687866211]
[-96.08805999755859, -37.99285888671875]
[-95.89952850341797, -38.41501312255859]
[-96.06360778808593, -38.708656311035156]
[-96.59973754882813, -38.89828033447266]
[-96.61812591552734, -39.05313415527344]
[-96.0787857055664, -39.425958251953126]
[-95.91735534667968, -39.63111877441406]
[-96.00375213623047, -39.858130645751956]
[-95.94586639404297, -40.05113220214844]
[-96.05155029296876, -40.28511276245117]
[-95.7782470703125, -40.38692092895508]
[-95.76047058105469, -40.45068206787109]
[-95.48078918457031, -40.379818725585935]
[-95.44485321044922, -40.58990325927734]
[-95.4378875732422, -40.73914108276367]
[-95.42459259033203, -40.834265899658206]
[-95.49591522216797, -40.915062713623044]
[-95.62714538574218, -41.02542572021484]
[-95.32708892822265, -41.11982803344726]
[-95.05673065185547, -41.2638053894043]
[-94.75447692871094, -41.282127380371094]
[-94.80146484375, -41.50865783691406]
[-94.45099639892578, -41.41611328125]
[-94.67841186523438, -41.606614685058595]
[-94.31605377197266, -41.67997283935547]
[-93.9197494506836, -41.687852478027345]
[-93.33284606933594, -41.653211975097655]
[-93.11007690429688, -41.67864303588867]
[-92.90262756347656, -41.667120361328124]
[-93.0196304321289, -41.597845458984374]
[-92.42264556884766, -41.57348098754883]
[-92.25984954833984, -41.669577026367186]
[-91.94736022949219, -41.57299728393555]
[-91.50025482177735, -41.51691665649414]
[-91.12393188476562, -41.563845825195315]
[-90.61929626464844, -41.444115447998044]
[-90.56440582275391, -41.268900299072264]
[-90.03973236083985, -41.045954895019534]
[-89.95177764892578, -40.92146453857422]
[-89.63358917236329, -40.82359848022461]
[-89.29109191894531, -40.90257110595703]
[-88.845263671875, -40.88209609985351]
[-88.59961395263672, -40.794741821289065]
[-88.7871078491211, -40.72374038696289]
[-88.44324188232422, -40.65776443481445]
[-88.16840515136718, -40.59674758911133]
[-87.89039001464843, -40.3396110534668]
[-87.76186981201172, -40.37522430419922]
[-87.08893585205078, -40.35804138183594]
[-86.41666412353516, -40.09799346923828]
[-86.286376953125, -39.99630355834961]
[-85.88036346435547, -39.86744918823242]
[-85.3418212890625, -39.66486740112305]
[-84.65473785400391, -39.56366119384766]
[-84.76963653564454, -39.561082458496095]
[-84.43694305419922, -39.565721130371095]
[-84.1758026123047, -39.565138244628905]
[-84.04475860595703, -39.45361328125]
[-83.6312026977539, -39.348200988769534]
[-83.2094223022461, -39.43867492675781]
[-82.7455078125, -39.41558837890625]
[-82.23916625976562, -39.23349304199219]
[-82.06302337646484, -39.20804443359375]
[-81.215625, -39.13660583496094]
[-80.8703628540039, -39.183982849121094]
[-80.42637329101562, -39.3644287109375]
[-79.57803344726562, -39.272708129882815]
[-79.62397003173828, -39.32259826660156]
[-79.34551696777343, -39.25991363525391]
[-78.9262908935547, -39.28833770751953]
[-78.48249664306641, -39.24506530761719]
[-77.822265625, -39.08024139404297]
[-77.75449981689454, -39.00903167724609]
[-77.00536651611328, -38.98552551269531]
[-76.71114654541016, -38.952439880371095]
[-76.14735260009766, -38.93238830566406]
[-75.75216369628906, -38.83123626708984]
[-75.11949462890625, -38.633610534667966]
[-74.40662689208985, -38.680842590332034]
[-73.79190368652344, -38.52114715576172]
[-73.20457000732422, -38.629635620117185]
[-72.7113052368164, -38.42060241699219]
[-71.9971923828125, -38.41636505126953]
[-71.66821746826172, -38.35223541259766]
[-71.24240264892578, -38.26150970458984]
[-70.6134246826172, -38.24067687988281]
[-70.18994750976563, -38.29553070068359]
[-69.53455963134766, -38.34158935546875]
[-69.072607421875, -38.294793701171876]
[-68.75776824951171, -38.293391418457034]
[-68.24940490722656, -38.20677032470703]
[-67.80973815917969, -38.16523895263672]
[-67.72333679199218, -38.01101226806641]
[-67.23746490478516, -38.025691223144534]
[-66.93472900390626, -37.92709655761719]
[-66.19645690917969, -37.83787536621094]
[-65.8643310546875, -37.85118560791015]
[-65.39137268066406, -37.97013397216797]
[-64.72620086669922, -38.0779296875]
[-64.07301025390625, -38.035362243652344]
[-63.39849853515625, -38.01412658691406]
[-62.65615539550781, -38.071527099609376]
[-61.95173645019531, -38.08615264892578]
[-61.27718048095703, -38.04610137939453]
[-60.456017303466794, -37.971536254882814]
[-59.541133880615234, -37.93027038574219]
[-58.69295196533203, -37.86996612548828]
[-57.90019302368164, -37.84749145507813]
[-57.108645629882815, -37.83507080078125]
[-56.2869987487793, -37.864208984375]
[-55.47688217163086, -37.93080596923828]
[-54.6564224243164, -38.07589874267578]
[-53.85673370361328, -38.1076904296875]
[-52.93102493286133, -38.05872344970703]
[-52.11242523193359, -38.01115264892578]
[-51.474219512939456, -38.090721130371094]
[-50.50760116577148, -38.10137176513672]
[-49.647176361083986, -38.13216094970703]
[-48.71453018188477, -38.15733032226562]
[-48.131693267822264, -38.22100830078125]
[-47.57249221801758, -38.21030120849609]
[-46.83882217407226, -38.18811187744141]
[-46.23889999389648, -38.1412857055664]
[-45.572899627685544, -38.02382354736328]
[-44.785143280029295, -38.02844085693359]
[-43.89131393432617, -38.02608032226563]
[-42.95475082397461, -38.049853515625]
[-42.06591110229492, -38.15917129516602]
[-41.07543258666992, -38.064684295654295]
[-40.39233627319336, -38.21913833618164]
[-39.260449981689455, -38.08777770996094]
[-38.57806625366211, -38.30174942016602]
[-37.802765655517575, -38.25688247680664]
[-37.0947380065918, -38.43143005371094]
[-35.71151962280273, -38.277320098876956]
[-34.66762008666992, -38.17393417358399]
[-33.83906173706055, -38.30275650024414]
[-32.76979446411133, -38.379713439941405]
[-31.947774505615236, -38.68025436401367]
[-31.195787811279295, -38.79540863037109]
[-30.375067901611327, -38.79983749389648]
[-29.536177825927734, -38.882868957519534]
[-28.746602630615236, -38.98088150024414]
[-28.145096588134766, -38.9427375793457]
[-27.42623977661133, -38.9600830078125]
[-26.88764877319336, -38.89672088623047]
[-26.000841522216795, -38.9841064453125]
[-24.85975112915039, -39.0953971862793]
[-23.996717071533205, -39.02873840332031]
[-22.97170181274414, -39.339220428466795]
[-21.778754425048827, -39.14623031616211]
[-20.861307525634764, -39.12035293579102]
[-20.154923248291016, -39.02683868408203]
[-19.725508880615234, -38.910132598876956]
[-19.072014617919923, -38.84473571777344]
[-18.401433563232423, -38.948421478271484]
[-17.233203887939453, -38.88692016601563]
[-16.692874908447266, -38.695743560791016]
[-16.02359390258789, -38.690771484375]
[-15.444461822509766, -38.49245834350586]
[-14.963599395751952, -38.41616668701172]
[-13.926932525634765, -38.23748779296875]
[-13.04076919555664, -38.21348114013672]
[-11.903498077392578, -38.07461242675781]
[-11.02968521118164, -38.27378387451172]
[-9.793927764892578, -38.26402740478515]
[-8.742008209228516, -38.162871551513675]
[-7.382642364501953, -38.047471618652345]
[-6.4577278137207035, -37.79037780761719]
[-5.553760528564453, -37.923064422607425]
[-4.596341705322265, -37.76639938354492]
[-3.8465003967285156, -37.57231674194336]
[-2.924097442626953, -37.5371696472168]
[-1.9942329406738282, -37.555554962158205]
[-1.091986846923828, -37.40036239624023]
[0.12167892456054688, -37.38709182739258]
[1.1593009948730468, -37.124385833740234]
[2.1226341247558596, -37.10660629272461]
[3.1856040954589844, -37.058509063720706]
[4.325096893310547, -37.01611862182617]
[5.151062774658203, -36.7234130859375]
[6.3382011413574215, -36.722998046875]
[7.396617889404297, -36.70533752441406]
[8.393450164794922, -36.796583557128905]
[9.500357818603515, -36.76549072265625]
[10.44476547241211, -36.750929260253905]
[10.638251495361327, -36.85863418579102]
[11.192800140380859, -36.93657531738281]
[11.817134857177734, -36.95193328857422]
[12.510726165771484, -36.995069122314455]
