[0.0, 0.0]
[47.777157592773435, 85.89567184448242]
[47.807884216308594, 85.96461486816406]
[47.72539367675781, 85.98316802978516]
[47.8697265625, 85.99662933349609]
[47.84770812988281, 86.07615356445312]
[47.87981414794922, 86.1413818359375]
[47.97103424072266, 86.1617919921875]
[48.027015686035156, 86.20335540771484]
[48.009474182128905, 86.29187316894532]
[48.09969635009766, 86.3397705078125]
[48.130052185058595, 86.46884460449219]
[48.09591369628906, 86.59498977661133]
[48.24424591064453, 86.62228927612304]
[48.27854461669922, 86.73385467529297]
[48.30081481933594, 86.85264053344727]
[48.430361938476565, 86.93166122436523]
[48.497361755371095, 87.00566024780274]
[48.56235198974609, 87.08599243164062]
[48.61883544921875, 87.16292877197266]
[48.737753295898436, 87.18304061889648]
[48.80662994384765, 87.266357421875]
[48.86701354980469, 87.33475875854492]
[48.9047348022461, 87.4842544555664]
[48.83534698486328, 87.6014633178711]
[48.882774353027344, 87.6939079284668]
[48.976748657226565, 87.73905334472656]
[49.053717041015624, 87.8080665588379]
[49.151136779785155, 87.8918571472168]
[49.379817199707034, 87.98605804443359]
[49.44322204589844, 88.16595687866212]
[49.63455505371094, 88.27310638427734]
[49.8250732421875, 88.38525772094727]
[50.008599853515626, 88.53743591308594]
[50.053033447265626, 88.63793258666992]
[50.33323974609375, 88.66466445922852]
[50.426283264160155, 88.80888977050782]
[50.67820434570312, 88.9457992553711]
[50.855349731445315, 89.0643684387207]
[51.038456726074216, 89.18590621948242]
[51.125979614257815, 89.33549118041992]
[51.16410369873047, 89.51381072998046]
[51.299476623535156, 89.64766693115234]
[51.42222137451172, 89.78230285644531]
[51.50526885986328, 89.92906494140625]
[51.47713928222656, 90.04055938720703]
[51.62089385986328, 90.18047943115235]
[51.736785888671875, 90.33863372802735]
[51.90948486328125, 90.47893829345703]
[51.988520812988284, 90.65102996826172]
[52.217018127441406, 90.69669799804687]
[52.29238433837891, 90.83378829956055]
[52.338784790039064, 90.99196395874023]
[52.40458984375, 91.11012802124023]
[52.37252502441406, 91.25993728637695]
[52.56608428955078, 91.39923477172852]
[52.6665756225586, 91.57021102905273]
[52.790321350097656, 91.69309158325196]
[52.867120361328126, 91.85753860473633]
[53.001470947265624, 92.09287490844727]
[53.11234130859375, 92.28361587524414]
[53.23588256835937, 92.54220504760742]
[53.28999786376953, 92.78082962036133]
[53.37917785644531, 92.9170539855957]
[53.50091705322266, 93.10335159301758]
[53.58524780273437, 93.32088088989258]
[53.597415161132815, 93.50143814086914]
[53.599639892578125, 93.66812667846679]
[53.753274536132814, 93.79119186401367]
[53.62150421142578, 93.93230819702148]
[53.703251647949216, 94.11685256958008]
[53.64834442138672, 94.17602920532227]
[53.74632568359375, 94.31549911499023]
[53.8977294921875, 94.3488899230957]
[53.96744842529297, 94.38328475952149]
[54.01999206542969, 94.43611679077148]
[54.10386352539062, 94.48167190551757]
[54.162557983398436, 94.5014778137207]
[54.26566619873047, 94.46572189331054]
[54.42241668701172, 94.49341659545898]
[54.358453369140626, 94.52028732299804]
[54.363589477539065, 94.50480575561524]
[54.47337036132812, 94.51430282592773]
[54.55910797119141, 94.54683456420898]
[54.65492706298828, 94.57258377075195]
[54.798526000976565, 94.6069953918457]
[54.903994750976565, 94.59670944213867]
[55.09945068359375, 94.48450393676758]
[55.153656005859375, 94.47430191040038]
[55.1552490234375, 94.39562759399413]
[55.200836181640625, 94.39054946899414]
[55.16227722167969, 94.39013290405273]
[55.197821044921874, 94.33573989868164]
[55.251930236816406, 94.26358261108399]
[55.34329681396484, 94.31574935913086]
[55.374542236328125, 94.2710807800293]
[55.40281982421875, 94.21665725708007]
[55.39964904785156, 94.1468894958496]
[55.390866088867185, 94.09576187133788]
[55.48960571289062, 94.04371871948243]
[55.46726837158203, 93.86761856079102]
[55.5687255859375, 93.7980110168457]
[55.578713989257814, 93.75633010864257]
[55.59632568359375, 93.76677017211914]
[55.57364044189453, 93.74035415649413]
[55.52211303710938, 93.75248641967774]
[55.54593963623047, 93.65389785766601]
[55.581486511230466, 93.65735702514648]
[55.58961486816406, 93.63323135375977]
[55.51754913330078, 93.62114486694335]
[55.52765045166016, 93.5964744567871]
[55.53188781738281, 93.61679916381836]
[55.52747650146485, 93.66265335083008]
[55.53919219970703, 93.71411666870117]
[55.53204498291016, 93.7790641784668]
[55.43535461425781, 93.77128219604492]
[55.41579895019531, 93.87130203247071]
[55.35251159667969, 93.91281051635742]
[55.284776306152345, 94.00435867309571]
[55.27627868652344, 94.13110122680663]
[55.27759857177735, 94.21149673461915]
[55.28637542724609, 94.26056442260742]
[55.26631317138672, 94.38858108520508]
[55.24122009277344, 94.44536209106445]
[55.280801391601564, 94.50924606323242]
[55.26190032958984, 94.57339401245117]
[55.26587066650391, 94.69222640991211]
[55.273931884765624, 94.79357528686523]
[55.164590454101564, 94.81707077026367]
[55.17007141113281, 94.92295303344727]
[55.133819580078125, 95.05964889526368]
[55.162112426757815, 95.16809616088867]
[55.21389617919922, 95.25976028442383]
[55.167782592773435, 95.42872543334961]
[55.17951354980469, 95.53876113891602]
[55.132911682128906, 95.58984603881837]
[55.143070983886716, 95.71255874633789]
[55.15376586914063, 95.82915115356445]
[55.16026611328125, 95.93001174926758]
[55.135415649414064, 96.03029708862304]
[55.25702056884766, 96.1445411682129]
[55.23145446777344, 96.28013381958007]
[55.17213592529297, 96.44809341430664]
[55.175289916992185, 96.55485305786132]
[55.2066162109375, 96.69926071166992]
[55.263606262207034, 96.76203842163086]
[55.24257965087891, 96.8959861755371]
[55.28438873291016, 97.0088020324707]
[55.288671875, 97.15597000122071]
[55.23853607177735, 97.28419570922851]
[55.28128662109375, 97.42983016967773]
[55.28793029785156, 97.55032730102539]
[55.24052429199219, 97.69178085327148]
[55.258175659179685, 97.81802444458008]
[55.17735595703125, 97.92008895874024]
[55.21363983154297, 98.10852279663087]
[55.0603515625, 98.1906867980957]
[55.06728668212891, 98.27864303588868]
[55.198551940917966, 98.42848129272461]
[55.18869171142578, 98.61269989013672]
[55.10910186767578, 98.79749984741211]
[54.97360076904297, 98.9638801574707]
[54.92463684082031, 99.08309860229492]
[55.016310119628905, 99.21658096313476]
[55.017591857910155, 99.3619255065918]
[54.97065887451172, 99.53105087280274]
[54.95363922119141, 99.66181335449218]
[54.93736724853515, 99.74525756835938]
[54.93223114013672, 99.9416603088379]
[54.854556274414065, 100.0769157409668]
[54.80683898925781, 100.27220230102539]
[54.704994201660156, 100.47111892700195]
[54.518263244628905, 100.65724334716796]
[54.50673370361328, 100.82019424438477]
[54.50951080322265, 100.97687759399415]
[54.33222351074219, 101.22022323608398]
[54.51275787353516, 101.25418472290039]
[54.500013732910155, 101.42872695922851]
[54.51675567626953, 101.59054794311524]
[54.398643493652344, 101.81025314331055]
[54.39288482666016, 101.92083969116212]
[54.35113372802734, 102.10402450561523]
[54.37000579833985, 102.32658462524414]
[54.373757934570314, 102.52026901245117]
[54.37864990234375, 102.6723533630371]
[54.29209594726562, 102.8825309753418]
[54.26336517333984, 103.08695907592774]
[54.22066192626953, 103.30564041137696]
[54.148197937011716, 103.53307876586913]
[54.09923095703125, 103.7350975036621]
[54.08207550048828, 103.91411666870117]
[54.078514099121094, 104.1403678894043]
[54.091200256347655, 104.3694450378418]
[54.23405303955078, 104.60365676879883]
[54.26702728271484, 104.80880813598633]
[54.279196166992186, 105.03920822143554]
[54.36159973144531, 105.26493301391602]
[54.39139404296875, 105.5004264831543]
[54.44650115966797, 105.72030563354492]
[54.5062759399414, 105.93665390014648]
[54.655888366699216, 106.09555130004883]
[54.71422576904297, 106.24587326049804]
[54.76492462158203, 106.43198471069336]
[54.78327331542969, 106.61798324584962]
[54.859623718261716, 106.73389511108398]
[54.99154510498047, 106.8769401550293]
[55.082113647460936, 107.01389236450196]
[55.16915588378906, 107.1603874206543]
[55.33262176513672, 107.23884353637695]
[55.40911712646484, 107.37161636352539]
[55.49120330810547, 107.49907608032227]
[55.6757308959961, 107.61244430541993]
[55.80622863769531, 107.69472579956054]
[55.93881072998047, 107.77385711669922]
[56.030818176269534, 107.83248672485351]
[56.14753112792969, 107.91119766235352]
[56.25425415039062, 107.97490310668945]
[56.18948516845703, 108.18650665283204]
[56.22812347412109, 108.2871192932129]
[56.3977294921875, 108.405712890625]
[56.442369079589845, 108.5943588256836]
[56.486830139160155, 108.69850158691406]
[56.599630737304686, 108.79158782958984]
[56.75860748291016, 108.89824447631835]
[56.96970062255859, 109.07310943603515]
[57.132843017578125, 109.15213012695312]
[57.37864990234375, 109.26909484863282]
[57.650865173339845, 109.38322448730469]
[57.89575042724609, 109.50364532470704]
[58.13130645751953, 109.59223403930665]
[58.36923522949219, 109.64305191040039]
[58.5586669921875, 109.78176956176758]
[58.800462341308595, 109.88269577026367]
[59.00612182617188, 110.02494964599609]
[59.18246154785156, 110.10940780639649]
[59.39944152832031, 110.16437606811523]
[59.611079406738284, 110.22607345581055]
[59.83566589355469, 110.27288131713867]
[60.04407806396485, 110.35786514282226]
[60.23117523193359, 110.4592155456543]
[60.40859832763672, 110.43868484497071]
[60.4504898071289, 110.59607009887695]
[60.57664031982422, 110.72996520996094]
[60.67053070068359, 110.80924377441406]
[60.78558349609375, 110.89442749023438]
[61.059043884277344, 110.93267059326172]
[61.17362060546875, 111.00324630737305]
[61.303713989257815, 111.0828742980957]
[61.416935729980466, 111.22825927734375]
[61.484196472167966, 111.41622924804688]
[61.510443115234374, 111.60835266113281]
[61.610234069824216, 111.82310028076172]
[61.70854187011719, 112.0447624206543]
[61.78221740722656, 112.22706985473633]
[61.919863891601565, 112.33447875976563]
[62.0518798828125, 112.58329162597656]
[62.1827392578125, 112.84057006835937]
[62.269223022460935, 113.15382461547851]
[62.445962524414064, 113.33963928222656]
[62.5521240234375, 113.60991516113282]
[62.661642456054686, 113.80255432128907]
[62.80891418457031, 114.19223327636719]
[62.928950500488284, 114.52375946044921]
[63.03132629394531, 114.76217498779297]
[63.24036407470703, 115.00975189208984]
[63.380471801757814, 115.27442169189453]
[63.4079833984375, 115.64878540039062]
[63.437408447265625, 116.07195281982422]
[63.62500915527344, 116.30844268798828]
[63.77012329101562, 116.63194580078125]
[63.92789916992187, 116.93255615234375]
[64.00611419677735, 117.22598571777344]
[64.17168884277343, 117.41924285888672]
[64.27443389892578, 117.61533203125]
[64.39467315673828, 117.92424926757812]
[64.56955413818359, 118.16323394775391]
[64.62314910888672, 118.54635925292969]
[64.72794036865234, 118.86360473632813]
[64.75487670898437, 119.22125091552735]
[64.86184387207031, 119.6093032836914]
[65.00680084228516, 119.89609375]
[65.13116912841797, 120.21502685546875]
[65.22856979370117, 120.59153289794922]
[65.27293167114257, 120.94346160888672]
[65.35628280639648, 121.31085662841797]
[65.50107345581054, 121.6759521484375]
[65.63146362304687, 121.99978942871094]
[65.73398818969727, 122.35463104248046]
[65.91851425170898, 122.58859710693359]
[65.96670837402344, 122.96829986572266]
[66.04648895263672, 123.32166442871093]
[66.12759704589844, 123.57569580078125]
[66.2794319152832, 123.89485778808594]
[66.38489685058593, 124.2406982421875]
[66.49192810058594, 124.58222198486328]
[66.59003982543945, 124.92482147216796]
[66.7886833190918, 125.17517852783203]
[66.92322540283203, 125.4931137084961]
[67.09400100708008, 125.705517578125]
[67.29489059448242, 126.00284118652344]
[67.40780563354492, 126.3751708984375]
[67.63862762451171, 126.6452407836914]
[67.68059921264648, 126.92263336181641]
[67.81380233764648, 127.30436553955079]
[67.90777130126953, 127.6853759765625]
[68.03796920776367, 128.06087646484374]
[68.22133865356446, 128.42485504150392]
[68.27467575073243, 128.7887741088867]
[68.41146926879883, 129.14778747558594]
[68.53031387329102, 129.51170654296874]
[68.64391708374023, 129.8841995239258]
[68.72108612060546, 130.23354797363282]
[68.89898986816407, 130.6117736816406]
[69.00032958984374, 130.93368072509764]
[69.09552612304688, 131.2948226928711]
[69.24772109985352, 131.6639892578125]
[69.2045394897461, 132.02551879882813]
[69.2902702331543, 132.36836700439454]
[69.40450744628906, 132.74065399169922]
[69.5131679534912, 133.13900451660157]
[69.64916229248047, 133.4102813720703]
[69.76153411865235, 133.74476776123046]
[69.72461471557617, 134.01285247802736]
[69.83677215576172, 134.3426544189453]
[69.81083755493164, 134.60638122558595]
[69.83586120605469, 134.85189208984374]
[69.79070129394532, 135.06676025390624]
[69.85587463378906, 135.3547149658203]
[69.92422790527344, 135.70418548583984]
[69.9955680847168, 135.9704803466797]
[70.08472595214843, 136.26315612792968]
[70.09220123291016, 136.46976013183593]
[70.09686965942383, 136.83572540283203]
[70.2094741821289, 136.99700012207032]
[70.22574005126953, 137.24439544677733]
[70.30240936279297, 137.52020111083985]
[70.38981704711914, 137.79033813476562]
[70.37683410644532, 138.14229888916014]
[70.42273864746093, 138.45729064941406]
[70.4409294128418, 138.82010345458986]
[70.51485443115234, 139.0929397583008]
[70.63801651000976, 139.37315063476564]
[70.72618026733399, 139.78299865722656]
[70.79742584228515, 140.1497833251953]
[70.89139099121094, 140.43904571533204]
[70.99767456054687, 140.74617614746094]
[71.03584060668945, 141.09302368164063]
[71.08739013671875, 141.4272705078125]
[71.17666091918946, 141.75242462158204]
[71.28484344482422, 141.9952850341797]
[71.50340881347657, 142.1649612426758]
[71.61316528320313, 142.4486068725586]
[71.74415435791016, 142.67931060791017]
[71.75323181152343, 142.99347229003905]
[71.8356216430664, 143.20440216064452]
[71.98834228515625, 143.41578063964843]
[71.97190170288086, 143.67943572998047]
[72.06610260009765, 143.88269653320313]
[72.14566802978516, 144.14663696289062]
[72.20579071044922, 144.39480590820312]
[72.33682785034179, 144.5657470703125]
[72.33061447143555, 144.97626190185548]
[72.41340866088868, 145.20826110839843]
[72.33550720214843, 145.63483734130858]
[72.50150070190429, 145.71710357666015]
[72.58955535888671, 145.91858673095703]
[72.60104522705078, 146.3050537109375]
[72.71538772583008, 146.61795501708986]
[72.76190872192383, 146.88555450439452]
[72.79429397583007, 147.16368408203124]
[72.90476989746094, 147.37412872314454]
[72.96009826660156, 147.7125015258789]
[73.01112518310546, 147.96807250976562]
[73.1024543762207, 147.96558685302733]
[73.14128265380859, 148.23279190063477]
[73.20909194946289, 148.42831649780274]
[73.25693588256836, 148.57705459594726]
[73.34194717407226, 148.79647674560547]
[73.39349594116212, 148.9064193725586]
[73.44302978515626, 149.09374618530273]
[73.5017921447754, 149.33359909057617]
[73.61387252807617, 149.5697769165039]
[73.7120849609375, 149.78659210205078]
[73.79897994995117, 150.017342376709]
[73.84494705200196, 150.1484260559082]
[73.92797317504883, 150.3490203857422]
[74.00567626953125, 150.51950454711914]
[74.0471206665039, 150.64850921630858]
[74.0827735900879, 150.8097885131836]
[74.19421157836913, 150.88673706054686]
[74.24967651367187, 151.0539123535156]
[74.33144760131836, 151.28577423095703]
[74.43528671264649, 151.4970859527588]
[74.5475959777832, 151.59793357849122]
[74.61851959228515, 151.76786918640136]
[74.70802993774414, 151.98701286315918]
[74.74360046386718, 152.06637725830078]
[74.78686218261718, 152.250630569458]
[74.81173706054688, 152.37037773132323]
[74.86373748779297, 152.47887649536133]
[74.9563217163086, 152.72394981384278]
[74.99923934936524, 152.86095275878907]
[75.04811248779296, 153.0188793182373]
[75.10855026245117, 153.18391304016114]
[75.11067733764648, 153.29736709594727]
[75.19638519287109, 153.500146484375]
[75.24149551391602, 153.71039657592775]
[75.32164764404297, 153.83734817504882]
[75.37067642211915, 154.02810668945312]
[75.42435607910156, 154.16234130859374]
[75.47464523315429, 154.32704010009766]
[75.51324081420898, 154.44973373413086]
[75.58746871948242, 154.63712844848632]
[75.67738189697266, 154.82863159179686]
[75.74313583374024, 155.0196617126465]
[75.79758224487304, 155.19294281005858]
[75.83012161254882, 155.34913864135743]
[75.89003067016601, 155.52528381347656]
[75.86160659790039, 155.65510101318358]
[75.93723526000977, 155.83799209594727]
[75.99664916992188, 156.01056823730468]
[76.01438064575196, 156.1681282043457]
[76.07079849243163, 156.34062118530272]
[76.07526550292968, 156.49415969848633]
[76.14694900512696, 156.6906295776367]
[76.18491592407227, 156.87509002685547]
[76.24325561523438, 157.05836563110353]
[76.28720016479492, 157.2327392578125]
[76.28747177124023, 157.38346099853516]
[76.35134735107422, 157.57299118041993]
[76.3711540222168, 157.74634552001953]
[76.40468063354493, 157.935546875]
[76.4481689453125, 158.11564407348632]
[76.47527084350585, 158.2760787963867]
[76.51973571777344, 158.46043548583984]
[76.56808395385742, 158.64112854003906]
[76.63226928710938, 158.78488998413087]
[76.67448577880859, 158.97099227905272]
[76.67174911499023, 159.11923904418944]
[76.68629760742188, 159.25304260253907]
[76.69176559448242, 159.40180358886718]
[76.81878280639648, 159.61808319091796]
[76.83794250488282, 159.78408203125]
[76.85283508300782, 159.96347198486328]
[76.8966682434082, 160.15143585205078]
[76.99523315429687, 160.30558090209962]
[77.04000396728516, 160.49585647583007]
[77.08203811645508, 160.67941131591797]
[77.06916809082031, 160.8274688720703]
[77.18076248168946, 161.05888748168945]
[77.20840454101562, 161.23873596191407]
[77.24920501708985, 161.42672576904297]
[77.26231994628907, 161.60822525024415]
[77.30652618408203, 161.80798797607423]
[77.34070129394532, 161.9903678894043]
[77.37986907958984, 162.19139938354493]
[77.42726516723633, 162.3961097717285]
[77.43191833496094, 162.5751091003418]
[77.49060440063477, 162.80071334838868]
[77.44149017333984, 162.95588607788085]
[77.4908821105957, 163.18467636108397]
[77.43117446899414, 163.3579414367676]
[77.4850860595703, 163.6087303161621]
[77.50859832763672, 163.84612655639648]
[77.56963119506835, 164.1135139465332]
[77.5981460571289, 164.3665397644043]
[77.6523208618164, 164.65461502075195]
[77.69088745117188, 164.93329696655275]
[77.79176635742188, 165.20708389282225]
[77.88378982543945, 165.53409805297852]
[77.82423858642578, 165.80342178344728]
[77.88637847900391, 166.1015983581543]
[78.04211730957032, 166.45791397094726]
[78.06038208007813, 166.72784500122071]
[78.16791076660157, 166.99723129272462]
[78.14546813964844, 167.28279495239258]
[78.17180786132812, 167.60659561157226]
[78.05567779541016, 167.81137924194337]
[78.17242889404297, 168.1116065979004]
[78.2016357421875, 168.36763687133788]
[78.07215423583985, 168.57264938354493]
[78.09212799072266, 168.75347061157225]
[78.10676422119141, 168.99789505004884]
[78.17578582763672, 169.2700927734375]
[78.28571319580078, 169.51039962768556]
[78.25184783935546, 169.70633239746093]
[78.48200836181641, 169.9997573852539]
[78.45105285644532, 170.20042724609374]
[78.45049133300782, 170.414395904541]
[78.55366516113281, 170.6845672607422]
[78.62539215087891, 170.8829376220703]
[78.60136413574219, 171.14734115600587]
[78.63282165527343, 171.39258270263673]
[78.66394653320313, 171.63902740478517]
[78.60653839111328, 171.87140960693358]
[78.60421447753906, 172.06669998168945]
[78.6351531982422, 172.30198135375977]
[78.48829193115235, 172.5315368652344]
[78.64337768554688, 172.691251373291]
[78.64142608642578, 172.9009750366211]
[78.64524688720704, 173.0993682861328]
[78.8840576171875, 173.2572166442871]
[78.92458801269531, 173.44974670410156]
[78.76863861083984, 173.7043655395508]
[78.96718902587891, 173.89663619995116]
[79.09308776855468, 174.09661026000975]
[79.00448455810547, 174.27890853881837]
[78.96668701171875, 174.42088623046874]
[78.84513549804687, 174.5789535522461]
[78.88609008789062, 174.83158798217772]
[78.80242614746093, 174.94954528808594]
[78.90510406494141, 175.10990371704102]
[79.03680419921875, 175.23224639892578]
[79.06770172119141, 175.33726348876954]
[79.12950897216797, 175.441077041626]
[79.14111633300782, 175.59194717407226]
[79.1407974243164, 175.71064491271972]
[79.1125259399414, 175.83104286193847]
[79.14355773925782, 175.98000984191896]
[79.18451232910157, 176.11291961669923]
[79.1929443359375, 176.25287361145018]
[79.29557037353516, 176.35535736083983]
[79.26748199462891, 176.48728408813477]
[79.35182037353516, 176.62502098083496]
[79.45055389404297, 176.739400100708]
[79.54337615966797, 176.88437690734864]
[79.61040344238282, 176.99316291809083]
[79.55137176513672, 177.13799591064452]
[79.68891296386718, 177.27297821044922]
[79.67346954345703, 177.3334815979004]
[79.6920150756836, 177.391064453125]
[79.70998840332031, 177.4447929382324]
[79.86190338134766, 177.4877555847168]
[79.9075439453125, 177.45134315490722]
[79.89361572265625, 177.50098762512206]
[79.8386245727539, 177.52126998901366]
[79.80738372802735, 177.5051586151123]
[79.93860473632813, 177.50001029968263]
[79.96382293701171, 177.436364364624]
[79.97594604492187, 177.36187820434571]
[79.94379119873047, 177.42330436706544]
[80.08463592529297, 177.3899169921875]
[80.255029296875, 177.35237312316895]
[80.32174224853516, 177.33637619018555]
[80.38092803955078, 177.28487586975098]
[80.44277496337891, 177.22104721069337]
[80.54383392333985, 177.14444313049316]
[80.45018005371094, 177.13033714294434]
[80.4860824584961, 177.08132629394532]
[80.5533432006836, 177.0422679901123]
[80.72214202880859, 176.99981117248535]
[80.79690246582031, 176.9517395019531]
[80.70600280761718, 176.925687789917]
[80.70106811523438, 176.8918029785156]
[80.706640625, 176.83685607910155]
[80.73059997558593, 176.7978385925293]
[80.7552505493164, 176.76275024414062]
[80.77293395996094, 176.7414222717285]
[80.73123168945312, 176.6664825439453]
[80.71991271972657, 176.5910270690918]
[80.76253509521484, 176.55682640075685]
[80.90265350341797, 176.49585075378417]
[81.00115509033203, 176.52450942993164]
[81.03081665039062, 176.50631217956544]
[81.13116302490235, 176.46558227539063]
[81.15630340576172, 176.46615753173828]
[81.21418914794921, 176.41473541259765]
[81.2504867553711, 176.3296043395996]
[81.24336853027344, 176.3625473022461]
[81.4491180419922, 176.31843452453614]
[81.52301483154297, 176.27025299072267]
[81.72886352539062, 176.28373489379882]
[81.80732421875, 176.26476554870607]
[81.9349594116211, 176.19072952270508]
[82.00508270263671, 176.10118675231934]
[82.04732055664063, 176.10473670959473]
[81.9459014892578, 176.05618019104003]
[82.20211181640624, 176.14496040344238]
[82.48506469726563, 176.0755313873291]
[82.52586364746094, 176.08924446105956]
[82.78387145996093, 176.08118324279786]
[83.06171264648438, 176.09657402038573]
[83.1649383544922, 176.0647678375244]
[83.06085205078125, 176.10604667663574]
[83.07745361328125, 176.03294792175294]
[83.2061279296875, 176.05465812683104]
[83.31739807128906, 176.0707981109619]
[83.43684387207031, 176.00333137512206]
[83.5284210205078, 176.0134304046631]
[83.5598876953125, 176.0524066925049]
[83.70173034667968, 176.05946998596193]
[83.75679626464844, 176.072261428833]
[83.87975463867187, 176.06722984313964]
[83.99990234375, 176.071284866333]
[83.88267517089844, 176.092858505249]
[84.00927429199218, 176.12434425354004]
[84.16132507324218, 176.1757526397705]
[84.21065368652344, 176.08728065490723]
[84.19795837402344, 176.14450721740724]
[84.36763305664063, 176.1685749053955]
[84.5056884765625, 176.2583293914795]
[84.6857696533203, 176.23137855529785]
[84.66182861328124, 176.1686710357666]
[84.71197204589843, 176.20220680236815]
[84.88917846679688, 176.2256259918213]
[84.96624145507812, 176.29107551574708]
[84.99510803222657, 176.30234031677247]
[85.07341918945312, 176.29319801330567]
[85.29805297851563, 176.34228553771973]
[85.51683044433594, 176.46149787902831]
[85.6314208984375, 176.52225608825682]
[85.76701965332032, 176.5386257171631]
[85.99111328125, 176.6167827606201]
[86.05400390625, 176.64651679992676]
[86.19951171875, 176.6608715057373]
[86.17860107421875, 176.79330253601074]
[86.26311340332032, 176.8561626434326]
[86.14781494140625, 176.9146541595459]
[86.30018920898438, 177.07752952575683]
[86.39538269042968, 177.16281089782714]
[86.55643615722656, 177.22989311218262]
[86.7253631591797, 177.24647941589356]
[86.88502502441406, 177.35793113708496]
[87.06010131835937, 177.3486415863037]
[87.24408264160157, 177.39249687194825]
[87.42733459472656, 177.43441429138184]
[87.50201721191407, 177.53744773864747]
[87.73265991210937, 177.57635612487792]
[87.85780639648438, 177.601655960083]
[88.00482788085938, 177.59873161315917]
[88.1823974609375, 177.72669486999513]
[88.38819274902343, 177.7742015838623]
[88.54377136230468, 177.83707389831542]
[88.72277221679687, 177.8031909942627]
[88.91421508789062, 177.8964443206787]
[89.06676025390625, 177.92212409973143]
[89.33292846679687, 177.94069023132323]
[89.49127502441407, 177.94437980651855]
[89.67583618164062, 177.82026634216308]
[89.84933166503906, 177.9307445526123]
[89.95063781738281, 177.93491706848144]
[90.21209716796875, 177.93928642272948]
[90.3654571533203, 178.01890754699707]
[90.75753479003906, 178.0260524749756]
[91.01624145507813, 177.96111030578612]
[91.40663452148438, 177.98567008972168]
[91.71995239257812, 177.95711555480958]
[92.13860168457032, 178.11517601013185]
[92.47565002441407, 178.20790061950683]
[92.71556701660157, 178.3413600921631]
[93.18905639648438, 178.42136344909667]
[93.58069763183593, 178.57218437194825]
[93.83234252929688, 178.36012687683106]
[94.17866516113281, 178.58880195617675]
[94.6366943359375, 178.58263816833497]
[94.95507507324218, 178.68259925842284]
[95.32581787109375, 178.78070640563965]
[95.75105590820313, 178.87287635803222]
[96.26980590820312, 178.9734302520752]
[96.65313415527343, 179.19566688537597]
[97.08896179199219, 179.4494571685791]
[97.5751708984375, 179.51649131774903]
[97.99895629882812, 179.59268608093262]
[98.362353515625, 179.75058860778807]
[98.7541748046875, 179.9712169647217]
[99.18545227050781, 180.03043632507325]
[99.61445007324218, 180.06944313049317]
[99.94877624511719, 180.14911918640138]
[100.19080810546875, 180.28695487976074]
[100.42276611328126, 180.3328769683838]
[100.62081909179688, 180.3627559661865]
[100.7908447265625, 180.35056800842284]
[100.87438659667968, 180.38689994812012]
[100.90014953613282, 180.39762840270996]
[100.8840118408203, 180.43023719787598]
[100.8634521484375, 180.3755168914795]
[100.94674682617188, 180.37325553894044]
[101.00798645019532, 180.4406436920166]
[100.95955505371094, 180.43343391418458]
[100.89598693847657, 180.46288414001464]
[100.8719482421875, 180.4799617767334]
[100.79039001464844, 180.45560111999512]
[100.69500122070312, 180.46402473449706]
[100.68040161132812, 180.47637825012208]
[100.6081756591797, 180.4960681915283]
[100.55204467773437, 180.52844276428223]
[100.53292541503906, 180.66009025573732]
[100.45662231445313, 180.7175548553467]
[100.35589599609375, 180.82631568908693]
[100.28421020507812, 180.90846214294433]
[100.19185180664063, 180.99998359680177]
[100.12929992675781, 181.10805397033693]
[100.09013671875, 181.24898414611818]
[99.93695068359375, 181.34403495788575]
[99.84724426269531, 181.50717582702637]
[99.71405944824218, 181.70946769714357]
[99.58109130859376, 181.92930946350097]
[99.42557067871094, 182.1470241546631]
[99.16597595214844, 182.40913887023925]
[99.05894470214844, 182.62704734802247]
[98.81715087890625, 182.90149726867676]
[98.62546081542969, 183.18892250061035]
[98.39178466796875, 183.50928688049316]
[98.15755615234374, 183.8546932220459]
[98.00015563964844, 184.1482234954834]
[97.86139221191407, 184.46886253356934]
[97.62936706542969, 184.8273555755615]
[97.48149719238282, 185.1535701751709]
[97.3598846435547, 185.47693824768066]
[97.1748779296875, 185.81907386779784]
[96.98340454101563, 186.19070777893066]
[96.80494384765625, 186.5959300994873]
[96.651806640625, 186.95068168640137]
[96.38522033691406, 187.38695945739747]
[96.17209167480469, 187.80026664733887]
[95.96871643066406, 188.19128456115723]
[95.73687133789062, 188.54277687072755]
[95.76924133300781, 188.94161796569824]
[95.62273254394532, 189.33118934631347]
[95.36471252441406, 189.74641761779785]
[95.1225799560547, 190.1120517730713]
[94.97451782226562, 190.57195625305175]
[94.69832153320313, 191.0010181427002]
[94.57803344726562, 191.33968544006348]
[94.26582946777344, 191.64667243957518]
[94.07262573242187, 192.0172290802002]
[93.99463806152343, 192.36390113830566]
[93.85867004394531, 192.7136631011963]
[93.64829711914062, 193.04770851135254]
[93.57184448242188, 193.38696937561036]
[93.36834106445312, 193.70173683166504]
[93.18998260498047, 193.9345615386963]
[92.95262145996094, 194.26030616760255]
[92.7198272705078, 194.50396614074708]
[92.46624450683593, 194.72495231628417]
[92.21780700683594, 195.0549228668213]
[91.82836456298828, 195.23949012756347]
[91.77778778076171, 195.3669063568115]
[91.50271453857422, 195.59329948425292]
