x,y,z,qx,qy,qz,qw,timestamp
-0.0044308472424745,0.0775334537029266,-0.0547942593693733,-0.0604561083018779,-0.4408321380615234,-0.2931146919727325,0.8462245464324951,1.403715294612143e+18
-0.0026043532416224,0.0789980739355087,-0.0586034245789051,-0.0384816862642765,-0.4630399942398071,-0.2915920615196228,0.8361143469810486,1.4037152946621427e+18
-0.0029169530607759,0.0783427655696868,-0.0648422986268997,-0.0318029373884201,-0.4760214984416961,-0.2913260459899902,0.8291690945625305,1.403715294712143e+18
-0.002988131949678,0.0779790356755256,-0.0663914158940315,-0.0553998872637748,-0.4598282277584076,-0.3134269118309021,0.8290069699287415,1.4037152947621427e+18
0.0095863807946443,0.0807511210441589,-0.0577936954796314,-0.0363347046077251,-0.4881986379623413,-0.3169290125370025,0.812341034412384,1.403715294812143e+18
0.0010085573885589,0.0819297209382057,-0.0638022497296333,-0.0319185778498649,-0.4699328243732452,-0.3089927732944488,0.826237142086029,1.4037152948621427e+18
0.0006548713427037,0.081965871155262,-0.069666750729084,-0.0329879559576511,-0.4623445272445678,-0.3102955222129822,0.8299794793128967,1.403715294912143e+18
-0.005421781912446,0.0801986902952194,-0.0711384266614914,-0.0487490743398666,-0.4373774230480194,-0.3070616424083709,0.843823254108429,1.4037152949621427e+18
-0.0052761659026145,0.0809466764330864,-0.0674532800912857,-0.0419265963137149,-0.4450927972793579,-0.3013403415679931,0.8422164916992188,1.403715295012143e+18
-0.0140812639147043,0.0781887546181678,-0.0651570931077003,-0.0511269457638263,-0.4303763210773468,-0.2732526063919067,0.8587754964828491,1.4037152950621427e+18
-0.0181327350437641,0.0769518241286277,-0.064032956957817,-0.0690820217132568,-0.4103638529777527,-0.2683523297309875,0.8688016533851624,1.403715295112143e+18
-0.029819181188941,0.0754862651228904,-0.0710555762052536,-0.0769162699580192,-0.3948658406734466,-0.2684161067008972,0.8752814531326294,1.4037152951621427e+18
-0.0366080999374389,0.0737842842936515,-0.0699249655008316,-0.0884291380643844,-0.3702027499675751,-0.2567213773727417,0.8883830904960632,1.403715295212143e+18
-0.043205376714468,0.0726741552352905,-0.0688355341553688,-0.1062897220253944,-0.3344754874706268,-0.2538332343101501,0.9013308882713318,1.4037152952621427e+18
-0.0379459708929061,0.0753424763679504,-0.064705342054367,-0.100137859582901,-0.3288809657096863,-0.258220374584198,0.90284663438797,1.403715295312143e+18
-0.034940093755722,0.0797952488064765,-0.0623909719288349,-0.0859090089797973,-0.3172703385353088,-0.2772130072116852,0.9028356671333312,1.4037152953621427e+18
-0.0326895229518413,0.0739703625440597,-0.0658329501748085,-0.1082465052604675,-0.329603761434555,-0.2584357261657715,0.9015846848487854,1.403715295412143e+18
-0.0455204173922538,0.0721406787633895,-0.0574603527784347,-0.1174187213182449,-0.2827082574367523,-0.2323212027549743,0.9232094883918762,1.4037152954621427e+18
-0.0432597510516643,0.0715775266289711,-0.0592006854712963,-0.1056132614612579,-0.3017629384994507,-0.2265986949205398,0.9200206995010376,1.403715295512143e+18
-0.0439783856272697,0.0726822912693023,-0.056388147175312,-0.1011052876710891,-0.2929237186908722,-0.2239969223737716,0.924012303352356,1.4037152955621427e+18
-0.0510901510715484,0.071165345609188,-0.0545536093413829,-0.0914552435278892,-0.286092609167099,-0.2111182659864425,0.930169939994812,1.403715295612143e+18
-0.0455921925604343,0.0723260194063186,-0.0564270988106727,-0.0851972699165344,-0.2917966246604919,-0.219899982213974,0.9269521236419678,1.4037152956621427e+18
-0.0378880277276039,0.0793484896421432,-0.0530289523303508,-0.0620348416268825,-0.2926839292049408,-0.2463470697402954,0.9218464493751526,1.403715295712143e+18
-0.0408014245331287,0.0810344666242599,-0.0506518483161926,-0.0371704176068306,-0.2935341894626617,-0.240232229232788,0.924523949623108,1.4037152957621427e+18
-0.0498313568532466,0.0754382908344268,-0.0519501715898513,-0.0506769120693206,-0.2775954902172088,-0.2101009786128997,0.9360716938972472,1.403715295812143e+18
-0.0525671951472759,0.0726286098361015,-0.049340583384037,-0.0652646124362945,-0.2642055153846741,-0.1979395747184753,0.9416772127151488,1.4037152958621427e+18
-0.0617865212261676,0.0697050467133522,-0.0492059215903282,-0.067813791334629,-0.2427531629800796,-0.1819097995758056,0.950463593006134,1.403715295912143e+18
-0.0620361529290676,0.0692373663187027,-0.0520216450095176,-0.0793609172105789,-0.2391033321619033,-0.1820661574602127,0.9504648447036744,1.4037152959621427e+18
-0.065030388534069,0.0682021155953407,-0.0519753322005271,-0.0844200551509857,-0.2255793064832687,-0.1755345463752746,0.9545547366142272,1.403715296012143e+18
-0.0606350675225257,0.0660291537642479,-0.0574099533259868,-0.0895241275429725,-0.2476645857095718,-0.1698151230812072,0.9496371150016784,1.4037152960621427e+18
-0.0553399510681629,0.0629995241761207,-0.0628159940242767,-0.0907457694411277,-0.2792769968509674,-0.1581383347511291,0.942741632461548,1.403715296112143e+18
-0.0585773177444934,0.0491825006902217,-0.0690901279449462,-0.1639874279499054,-0.2740756571292877,-0.122824341058731,0.9396302103996276,1.4037152961621427e+18
-0.0490544140338897,0.0549288094043731,-0.0722999349236488,-0.1274154335260391,-0.3183954954147339,-0.1236798092722892,0.931178331375122,1.403715296212143e+18
-0.0434875302016735,0.0528348498046398,-0.0799323096871376,-0.1236433386802673,-0.3520006239414215,-0.112996831536293,0.920890748500824,1.4037152962621427e+18
-0.0467248074710369,0.0608244501054286,-0.0713120400905609,-0.1040758565068245,-0.32732954621315,-0.1312795579433441,0.9299404621124268,1.403715296312143e+18
-0.0548663921654224,0.0664571449160575,-0.0619427040219306,-0.0873581245541572,-0.2760722637176513,-0.1400328576564788,0.9468597769737244,1.4037152963621427e+18
-0.0506513193249702,0.06765928119421,-0.0631304234266281,-0.089863084256649,-0.2746301293373108,-0.1394750773906707,0.947127103805542,1.403715296412143e+18
-0.0453400574624538,0.0708562284708023,-0.0608546026051044,-0.0730166509747505,-0.2851999998092651,-0.1568652391433715,0.9427209496498108,1.4037152964621427e+18
-0.0399283953011035,0.0668696761131286,-0.0606409721076488,-0.065234325826168,-0.326776921749115,-0.1320663839578628,0.9335522651672364,1.403715296512143e+18
-0.0464525632560253,0.0519810393452644,-0.0655066817998886,-0.086708128452301,-0.3379525542259216,-0.0589907392859458,0.9353020191192628,1.4037152965621427e+18
-0.0494101271033287,0.0506371222436428,-0.0642291381955146,-0.086019180715084,-0.3328891694545746,-0.0363643988966941,0.9383299350738524,1.403715296612143e+18
-0.0478808060288429,0.0560178495943546,-0.0614355318248271,-0.0670970007777214,-0.3348195254802704,-0.0474785268306732,0.938690423965454,1.4037152966621427e+18
-0.0490243062376976,0.0567562878131866,-0.0591451674699783,-0.0662678480148315,-0.3340092003345489,-0.0446400754153728,0.9391772150993348,1.403715296712143e+18
-0.0566334314644336,0.0616078861057758,-0.0598716028034687,-0.0389657653868198,-0.3228480219841003,-0.0440616682171821,0.9446212649345398,1.4037152967621427e+18
-0.0624360591173172,0.0624152906239032,-0.0552916526794433,-0.0558210872113704,-0.2884537577629089,-0.0710032135248184,0.9532245397567748,1.403715296812143e+18
-0.0652393922209739,0.055622860789299,-0.0555201433598995,-0.0856031775474548,-0.2663018703460693,-0.0593060813844203,0.9582474827766418,1.4037152968621427e+18
-0.061388861387968,0.056231215596199,-0.0588983409106731,-0.1019015237689018,-0.261045753955841,-0.0694147050380706,0.9574199318885804,1.403715296912143e+18
-0.0634762793779373,0.0588813796639442,-0.0533696487545967,-0.0851993784308433,-0.2458648532629013,-0.0659201070666313,0.963299572467804,1.4037152969621427e+18
-0.0629694014787674,0.0616580359637737,-0.0510530844330787,-0.0670374259352684,-0.2419810742139816,-0.0711577385663986,0.9653433561325072,1.403715297012143e+18
-0.0551788583397865,0.067077986896038,-0.0516227595508098,-0.0377074182033538,-0.2740325629711151,-0.0715065971016883,0.9583168029785156,1.4037152970621427e+18
-0.0519171990454196,0.0678682923316955,-0.0555881112813949,-0.0427229776978492,-0.2854134440422058,-0.082764558494091,0.9538678526878356,1.403715297112143e+18
-0.0572647303342819,0.0614193305373191,-0.0499394945800304,-0.0612017177045345,-0.2707359790802002,-0.0564856529235839,0.9590442180633544,1.4037152971621427e+18
-0.062111210078001,0.0620588138699531,-0.0493351966142654,-0.0537657812237739,-0.2553983926773071,-0.0587329417467117,0.9635514616966248,1.403715297212143e+18
-0.075554035604,0.0606507286429405,-0.0425742641091346,-0.0560267940163612,-0.2081388235092163,-0.0595318004488945,0.9746769666671752,1.4037152972621427e+18
-0.0796480700373649,0.0472695901989936,-0.0446831732988357,-0.0955562442541122,-0.1863326877355575,-0.0193730220198631,0.9776369333267212,1.403715297312143e+18
-0.078926958143711,0.0411271937191486,-0.0453749895095825,-0.1183232739567756,-0.1781954765319824,-0.0072075189091265,0.9768285751342772,1.4037152973621427e+18
-0.075618177652359,0.0438145510852336,-0.0420093387365341,-0.1073793396353721,-0.1961748600006103,-0.0217066928744316,0.9744300246238708,1.403715297412143e+18
-0.0778344795107841,0.0375880189239978,-0.0408801957964897,-0.1065557077527046,-0.2074720114469528,-0.0022591617889702,0.972417652606964,1.4037152974621427e+18
-0.0805913582444191,0.0299128089100122,-0.0378230363130569,-0.1237010508775711,-0.1909521371126175,0.0383771434426307,0.9730172753334044,1.403715297512143e+18
-0.0779627114534378,0.0352692492306232,-0.0403172895312309,-0.0975511446595192,-0.2051511406898498,0.0293555278331041,0.9734141230583192,1.4037152975621427e+18
-0.0789968371391296,0.0357651636004447,-0.0397363230586051,-0.0989470481872558,-0.206753596663475,0.0283402968198061,0.9729641675949096,1.403715297612143e+18
-0.0796930417418479,0.0362805463373661,-0.0429522469639778,-0.0991576388478279,-0.2166634052991867,0.0216574724763631,0.9709561467170716,1.4037152976621427e+18
-0.0735620334744453,0.0304266866296529,-0.0502238422632217,-0.1162138730287551,-0.258311927318573,0.0467174649238586,0.957907497882843,1.403715297712143e+18
-0.076643131673336,0.0339213758707046,-0.0534293763339519,-0.1134410947561264,-0.2589943408966064,0.0265211015939712,0.9588273167610168,1.4037152977621427e+18
-0.0830650851130485,0.0339021235704422,-0.0469585359096527,-0.1219881847500801,-0.2272971272468567,0.0176745094358921,0.9659930467605592,1.403715297812143e+18
-0.0847996622323989,0.0278437007218599,-0.0456618033349514,-0.1300484985113144,-0.2128487229347229,0.0408099144697189,0.967531681060791,1.4037152978621427e+18
-0.0790365934371948,0.033230897039175,-0.0501321405172348,-0.1136500686407089,-0.2289286404848098,0.0267994962632656,0.9664146304130554,1.403715297912143e+18
-0.0717529356479644,0.0336150787770748,-0.054138395935297,-0.1294550448656082,-0.2441585958003997,0.0088588465005159,0.9610148072242736,1.4037152979621427e+18
-0.0653906837105751,0.0301706846803426,-0.0583024099469184,-0.1329333335161209,-0.2728681564331054,0.0216078795492649,0.9525780081748962,1.403715298012143e+18
-0.0614581853151321,0.0231825485825538,-0.0564525425434112,-0.1508576720952987,-0.2757430672645569,0.0485794730484485,0.9480758905410768,1.4037152980621427e+18
-0.0716470703482627,0.020654221996665,-0.0484373718500137,-0.1440708935260772,-0.2355225533246994,0.0674306228756904,0.9587626457214355,1.403715298112143e+18
-0.0682799890637397,0.0156699959188699,-0.0488598011434078,-0.1453693211078643,-0.242650032043457,0.0959489941596984,0.9543492794036864,1.4037152981621427e+18
-0.0634103715419769,0.02378761023283,-0.0581689216196537,-0.1371247768402099,-0.2551068663597107,0.0564004741609096,0.9554770588874816,1.403715298212143e+18
-0.0652291923761367,0.0316640622913837,-0.0611593537032604,-0.1499328166246414,-0.2456528544425964,0.0088332574814558,0.9576517343521118,1.4037152982621427e+18
-0.0662121474742889,0.0345965214073658,-0.0548826940357685,-0.1325407922267913,-0.2290358990430832,0.0074603743851184,0.9643235206604004,1.403715298312143e+18
-0.0699992105364799,0.0227296445518732,-0.057021364569664,-0.1483034342527389,-0.2186920791864395,0.0456453114748001,0.9633775353431702,1.4037152983621427e+18
-0.0734940841794014,0.0170976109802722,-0.0480125732719898,-0.1569557189941406,-0.2035485357046127,0.074147492647171,0.9635533094406128,1.403715298412143e+18
-0.0762259438633918,0.0158009957522153,-0.0437405593693256,-0.1864419877529144,-0.18246790766716,0.0696313381195068,0.9628583788871764,1.4037152984621427e+18
-0.0789255276322364,0.0098776016384363,-0.0450897626578807,-0.2080724686384201,-0.1678576171398162,0.0849543809890747,0.959850251674652,1.403715298512143e+18
-0.0749040618538856,0.002110639354214,-0.0495664365589618,-0.2309069633483886,-0.1817515790462494,0.1045962646603584,0.9501094818115234,1.4037152985621427e+18
-0.0761002823710441,-0.0056416462175548,-0.0510761439800262,-0.2478464990854263,-0.1821721047163009,0.1362764239311218,0.9417080879211426,1.403715298612143e+18
-0.0765962973237037,-0.0149289742112159,-0.0506538338959217,-0.25490602850914,-0.1812565624713897,0.1688700467348098,0.9346935153007508,1.4037152986621427e+18
-0.0832689478993415,-0.0216807015240192,-0.0433337725698947,-0.251519501209259,-0.146759882569313,0.210538849234581,0.9332057237625122,1.403715298712143e+18
-0.0833207443356514,-0.0236889459192752,-0.04273347184062,-0.2640894949436188,-0.14734448492527,0.2016926705837249,0.9315935373306274,1.4037152987621427e+18
-0.0762606263160705,-0.0326189436018466,-0.0463753268122673,-0.2756560146808624,-0.1745606362819671,0.2481996268033981,0.9121071100234984,1.403715298812143e+18
-0.0780343860387802,-0.0293024014681577,-0.0448111817240715,-0.2731194794178009,-0.1666489243507385,0.2290078401565551,0.9193418622016908,1.4037152988621427e+18
-0.0774431824684143,-0.0251823905855417,-0.045732531696558,-0.2492259591817855,-0.1645354777574539,0.2291934341192245,0.9264366626739502,1.403715298912143e+18
-0.0791176855564117,-0.0287378802895545,-0.0416046902537345,-0.2540150880813598,-0.1505184471607208,0.2515019476413727,0.92171972990036,1.4037152989621427e+18
-0.0781981721520423,-0.0308373607695102,-0.0450430288910865,-0.268471747636795,-0.1494312733411789,0.2583824396133423,0.915877640247345,1.403715299012143e+18
-0.0801581516861915,-0.0422864407300949,-0.0368299521505832,-0.306771844625473,-0.1237783432006836,0.3048808574676513,0.8930944204330444,1.4037152990621427e+18
-0.0847233608365058,-0.0470646731555461,-0.0269240662455558,-0.3288677632808685,-0.090033896267414,0.3189204931259155,0.8843243718147278,1.403715299112143e+18
-0.0746150910854339,-0.0452659726142883,-0.0284464582800865,-0.3614736795425415,-0.1006353572010994,0.2846410572528839,0.8821501135826111,1.4037152991621427e+18
-0.0737336054444313,-0.049809843301773,-0.0265796780586242,-0.3537744581699371,-0.1109251603484153,0.3045674562454223,0.8773698806762695,1.403715299212143e+18
-0.0769451335072517,-0.0514839626848697,-0.0190010461956262,-0.3550674319267273,-0.089745245873928,0.3215730190277099,0.8731916546821594,1.4037152992621427e+18
-0.0798834934830665,-0.0593481920659542,-0.0080106621608138,-0.3692881166934967,-0.0661277696490287,0.3603523373603821,0.854049026966095,1.403715299312143e+18
-0.0825006812810897,-0.0628966316580772,-0.0053691873326897,-0.3675839602947235,-0.0401448830962181,0.3885324597358703,0.8439862728118896,1.4037152993621427e+18
-0.076253168284893,-0.0638692006468772,-0.0129072070121765,-0.3668118715286255,-0.0640565007925033,0.4040150940418243,0.8355343341827393,1.403715299412143e+18
-0.0648946985602378,-0.0647481530904769,-0.0209951344877481,-0.3999210596084595,-0.1082794740796089,0.3844383358955383,0.8249520659446716,1.4037152994621427e+18
-0.0538571067154407,-0.0638426765799522,-0.0292819011956453,-0.4235039949417114,-0.1632989197969436,0.3665545284748077,0.812167227268219,1.403715299512143e+18
-0.054852370172739,-0.0633472204208374,-0.0273570735007524,-0.4096270501613617,-0.1632802933454513,0.3674545586109161,0.8188542723655701,1.4037152995621427e+18
-0.055471271276474,-0.0660969540476799,-0.0251578912138938,-0.3995349109172821,-0.1612935811281204,0.3970516622066498,0.8103740215301514,1.403715299612143e+18
-0.0680056437849998,-0.0661065280437469,-0.0149617278948426,-0.3776369094848633,-0.1050742790102958,0.4183562994003296,0.819346010684967,1.4037152996621427e+18
-0.0713774114847183,-0.0620494447648525,-0.0124819921329617,-0.3975701630115509,-0.0923197567462921,0.4009900391101837,0.8201354146003723,1.403715299712143e+18
-0.0652448758482933,-0.0662291198968887,-0.0118838902562856,-0.4137012362480163,-0.1050546467304229,0.4118000268936157,0.8051307797431946,1.4037152997621427e+18
-0.0630341321229934,-0.068410150706768,-0.0075270761735737,-0.4149816632270813,-0.1076751947402954,0.4272332191467285,0.7960326075553894,1.403715299812143e+18
-0.0621578618884086,-0.0734100043773651,-0.0044106002897024,-0.4147152304649353,-0.0982978343963623,0.4574568271636963,0.7804371118545532,1.4037152998621427e+18
-0.0644237995147705,-0.071099653840065,-0.0081195663660764,-0.4181135296821594,-0.1016806364059448,0.4409447610378265,0.787661075592041,1.403715299912143e+18
-0.0654442012310028,-0.0726114735007286,-0.0103733446449041,-0.4150272905826568,-0.0897101983428001,0.4600770473480224,0.7797650098800659,1.4037152999621427e+18
-0.0728723779320716,-0.070106491446495,-0.008683318272233,-0.3963257372379303,-0.0597968623042106,0.4545149803161621,0.7954661846160889,1.403715300012143e+18
-0.0677809193730354,-0.0730300694704055,-0.0042938934639096,-0.3902950286865234,-0.0642457902431488,0.4703535139560699,0.7888662219047546,1.4037153000621427e+18
-0.0613762214779853,-0.0716981291770935,-0.0073921070434153,-0.4098931849002838,-0.0953975617885589,0.4501263201236725,0.7875742316246033,1.403715300112143e+18
-0.0555817410349845,-0.0708844065666198,-0.0126862693578004,-0.4382835030555725,-0.1150866821408271,0.4252423942089081,0.7834740281105042,1.4037153001621427e+18
-0.0564668886363506,-0.0669325292110443,-0.0169012807309627,-0.44060879945755,-0.1146759465336799,0.4138008952140808,0.7883414626121521,1.403715300212143e+18
-0.0563810430467128,-0.0676231831312179,-0.0195348002016544,-0.4485565423965454,-0.1292761117219925,0.4161692857742309,0.7803126573562622,1.4037153002621427e+18
-0.0547072477638721,-0.0663576573133468,-0.0188198648393154,-0.4526675939559936,-0.1288086175918579,0.4233730435371399,0.7741160988807678,1.403715300312143e+18
-0.0582097023725509,-0.062521755695343,-0.0187372341752052,-0.448215514421463,-0.1137432679533958,0.4146817624568939,0.7837119102478027,1.4037153003621427e+18
-0.059397917240858,-0.0611010752618312,-0.0206805113703012,-0.4357166290283203,-0.104619599878788,0.4142133593559265,0.7922329902648926,1.403715300412143e+18
-0.0573776438832283,-0.0650360286235809,-0.0178009513765573,-0.4411616325378418,-0.0952427387237548,0.4398162066936493,0.7764450907707214,1.4037153004621427e+18
-0.0550876334309577,-0.0676551535725593,-0.0141949048265814,-0.4446836411952972,-0.0907549783587455,0.457205206155777,0.7648420929908752,1.403715300512143e+18
-0.0539101660251617,-0.0655557736754417,-0.0133234644308686,-0.4509063065052032,-0.0939617678523063,0.4455597698688507,0.7676790952682495,1.4037153005621427e+18
-0.0473136603832244,-0.0654747188091278,-0.0170140080153942,-0.4502066075801849,-0.1025264114141464,0.4584296941757202,0.7593711614608765,1.403715300612143e+18
-0.0422843880951404,-0.0650690048933029,-0.0228355694562196,-0.4361636638641357,-0.1317963302135467,0.4656463265419006,0.7586597204208374,1.4037153006621427e+18
-0.0398906134068965,-0.0626089572906494,-0.0223803780972957,-0.4388847649097442,-0.1324452757835388,0.4545279741287231,0.7637032866477966,1.403715300712143e+18
-0.0329309701919555,-0.0615619868040084,-0.0242202617228031,-0.4565261602401733,-0.1508557945489883,0.4463876485824585,0.7546949982643127,1.4037153007621427e+18
-0.0282104145735502,-0.0634958073496818,-0.022820433601737,-0.4601546227931976,-0.1506151705980301,0.4660254120826721,0.7405357360839844,1.403715300812143e+18
-0.0265454147011041,-0.0661822706460952,-0.0200327839702367,-0.4536773562431335,-0.1301192641258239,0.4884005784988403,0.7339691519737244,1.4037153008621427e+18
-0.0220161788165569,-0.0703040584921836,-0.013449402526021,-0.4514520168304443,-0.1024086475372314,0.5103153586387634,0.7247632741928101,1.403715300912143e+18
-0.0155361164361238,-0.070064291357994,-0.0154407154768705,-0.4764250814914703,-0.1195914074778556,0.4834487736225128,0.7245649099349976,1.4037153009621427e+18
-0.0125733911991119,-0.0674918815493583,-0.0219803377985954,-0.4672997295856476,-0.1442153304815292,0.4872303307056427,0.7234911918640137,1.403715301012143e+18
-0.0100065059959888,-0.0657221600413322,-0.0231904257088899,-0.4575593769550323,-0.1642925441265106,0.4908722639083862,0.7229743599891663,1.4037153010621427e+18
-0.0111098475754261,-0.06397345662117,-0.0191356744617223,-0.4336020946502685,-0.134089857339859,0.5131932497024536,0.7284516096115112,1.403715301112143e+18
-0.0088968565687537,-0.0619749762117862,-0.0152222691103816,-0.4324747622013092,-0.1180596202611923,0.5169229507446289,0.7292585968971252,1.4037153011621427e+18
-0.0096961390227079,-0.0602152086794376,-0.0177587121725082,-0.4172424376010895,-0.1090864092111587,0.5212010145187378,0.7364499568939209,1.403715301212143e+18
-0.0045398478396236,-0.0611729733645916,-0.018022384494543,-0.4065110683441162,-0.1129221394658088,0.5404879450798035,0.7279217839241028,1.4037153012621427e+18
0.0087894527241587,-0.064197227358818,-0.0212064087390899,-0.4076799750328064,-0.1419687867164611,0.559358537197113,0.7076439261436462,1.403715301312143e+18
0.0134789757430553,-0.0685053244233131,-0.019762996584177,-0.4213705062866211,-0.1481042206287384,0.5803664326667786,0.6809455752372742,1.4037153013621427e+18
0.0181046780198812,-0.0689592957496643,-0.0164250433444976,-0.4439387023448944,-0.1508593261241912,0.5677604675292969,0.6766151189804077,1.403715301412143e+18
0.0143514042720198,-0.0679932311177253,-0.0222422778606414,-0.4257792532444,-0.1315845847129821,0.5726853609085083,0.6880618333816528,1.4037153014621427e+18
-0.000772614730522,-0.0684730634093284,-0.0200889613479375,-0.3930343687534332,-0.0823921933770179,0.58388751745224,0.7055571675300598,1.403715301512143e+18
0.0086016599088907,-0.0692583546042442,-0.0161560215055942,-0.4146367311477661,-0.1176684349775314,0.5829851627349854,0.6887370944023132,1.4037153015621427e+18
0.0040314714424312,-0.0674132257699966,-0.0127522991970181,-0.399601012468338,-0.1078342795372009,0.5916453003883362,0.6918429732322693,1.403715301612143e+18
0.0063124853186309,-0.0661527067422866,-0.0098290378227829,-0.4002543985843658,-0.0958862006664276,0.5953645706176758,0.6900314092636108,1.4037153016621427e+18
0.0062800496816635,-0.0640138462185859,-0.0097624259069561,-0.4202125668525696,-0.0931005999445915,0.5663964152336121,0.7028149366378784,1.403715301712143e+18
0.0059381895698606,-0.0641132071614265,-0.0142085868865251,-0.4318385720252991,-0.1009316593408584,0.5604376792907715,0.6994554996490479,1.4037153017621427e+18
0.0094618983566761,-0.0626301020383834,-0.0157078988850116,-0.4431804716587066,-0.1324561536312103,0.5473618507385254,0.6974536180496216,1.403715301812143e+18
0.0039515160024166,-0.056498996913433,-0.0204977616667747,-0.4352732300758362,-0.1430393904447555,0.517653226852417,0.7225732207298279,1.4037153018621427e+18
0.0013114720350131,-0.0527975037693977,-0.021003171801567,-0.4335059225559234,-0.1479942798614502,0.4974064528942108,0.736720621585846,1.403715301912143e+18
0.0021126994397491,-0.0502455458045005,-0.0217790119349956,-0.4430778622627258,-0.1609529107809066,0.4773153662681579,0.7415835857391357,1.4037153019621427e+18
0.0067672301083803,-0.0479089617729187,-0.0267456527799367,-0.4694195091724396,-0.2135290801525116,0.4450691044330597,0.7320957183837891,1.403715302012143e+18
0.007701160851866,-0.045705284923315,-0.0209220256656408,-0.480977326631546,-0.2136033177375793,0.4323228001594543,0.7322100400924683,1.4037153020621427e+18
0.0044961664825677,-0.0440826974809169,-0.0133497985079884,-0.4800193905830383,-0.2021709531545639,0.4341189265251159,0.7350163459777832,1.403715302112143e+18
0.0038569653406739,-0.043438758701086,-0.0159645695239305,-0.4852533638477325,-0.21373151242733,0.4277820885181427,0.7320181727409363,1.4037153021621427e+18
0.0040544220246374,-0.0430595315992832,-0.0165259260684251,-0.499844878911972,-0.2204402685165405,0.4140266478061676,0.7281092405319214,1.403715302212143e+18
0.0029084424022585,-0.041433248668909,-0.0166646484285593,-0.5024921298027039,-0.2235906422138214,0.405007392168045,0.7303957343101501,1.4037153022621427e+18
0.0033940845169126,-0.0418459586799144,-0.0173915103077888,-0.505666196346283,-0.2287029922008514,0.4032728672027588,0.727576494216919,1.403715302312143e+18
0.0042838002555072,-0.0410520397126674,-0.0188500322401523,-0.5082905888557434,-0.2437836825847625,0.3923670947551727,0.7268137335777283,1.4037153023621427e+18
0.0053666671738028,-0.0414016135036945,-0.0233505554497241,-0.5238081216812134,-0.2541988790035248,0.3738138973712921,0.7219911217689514,1.403715302412143e+18
0.0091379350051283,-0.0422491542994976,-0.0239281505346298,-0.5338150262832642,-0.2654119431972503,0.3714587092399597,0.7117699384689331,1.4037153024621427e+18
0.0081578940153121,-0.0430832803249359,-0.0221647787839174,-0.5345150828361511,-0.2653127312660217,0.3740022182464599,0.7099472880363464,1.403715302512143e+18
-0.0013974087778478,-0.0439232476055622,-0.0171928480267524,-0.5181933045387268,-0.2258500605821609,0.3916089534759521,0.7260233759880066,1.4037153025621427e+18
-0.0095016509294509,-0.0464419834315776,-0.0132413655519485,-0.523684561252594,-0.1921531409025192,0.4035727977752685,0.725231409072876,1.403715302612143e+18
-0.0105817653238773,-0.0482955127954483,-0.0117954099550843,-0.5191091299057007,-0.1812194138765335,0.4175001978874206,0.7234492897987366,1.4037153026621427e+18
-0.0140943704172968,-0.0508414879441261,-0.0066206064075231,-0.5398616194725037,-0.1584158986806869,0.4149896204471588,0.7150087356567383,1.403715302712143e+18
-0.0096172224730253,-0.0499532707035541,-0.0056910663843154,-0.5434382557868958,-0.1565096974372863,0.4215498864650726,0.7088549733161926,1.4037153027621427e+18
-0.0112827382981777,-0.0500737205147743,-0.0091608446091413,-0.5489560961723328,-0.1707713603973388,0.4027926921844482,0.7122095823287964,1.403715302812143e+18
-0.0160636492073535,-0.049930315464735,-0.0069123287685215,-0.5430679321289062,-0.1622364073991775,0.4114324450492859,0.7137787342071533,1.4037153028621427e+18
-0.0215171184390783,-0.0489041320979595,-0.002902659587562,-0.5412188768386841,-0.1417112648487091,0.4200212955474853,0.714550256729126,1.403715302912143e+18
-0.0248889587819576,-0.0500476285815238,-0.00307685486041,-0.541703999042511,-0.1435324549674987,0.4264479875564575,0.7099981307983398,1.4037153029621427e+18
-0.0228757876902818,-0.0504150278866291,-0.0040007457137107,-0.5598744750022888,-0.1624942868947982,0.4086847901344299,0.70222008228302,1.403715303012143e+18
-0.0185445956885814,-0.0492377169430255,-0.0081170611083507,-0.573326587677002,-0.1783846169710159,0.3898432850837707,0.6982104778289795,1.4037153030621427e+18
-0.0162375811487436,-0.0502252727746963,-0.013486641459167,-0.5902554392814636,-0.1924583613872528,0.3726655542850494,0.6896946430206299,1.403715303112143e+18
-0.0132681587710976,-0.0511663630604743,-0.0188946668058633,-0.5970100164413452,-0.2277533560991287,0.3530590534210205,0.6834155917167664,1.4037153031621427e+18
-0.0136651489883661,-0.051352359354496,-0.0266855806112289,-0.5998148322105408,-0.2582762539386749,0.3231875896453857,0.6848834753036499,1.403715303212143e+18
-0.0152750490233302,-0.0515097193419933,-0.0332154966890811,-0.611842691898346,-0.2807626724243164,0.2889177501201629,0.6806962490081787,1.4037153032621427e+18
-0.0164266712963581,-0.0509775169193744,-0.0365498065948486,-0.611683189868927,-0.298153817653656,0.2738424837589264,0.6796752214431763,1.403715303312143e+18
-0.013196513056755,-0.0503662377595901,-0.0416669100522995,-0.6090864539146423,-0.3302915692329407,0.2555683255195617,0.6742448210716248,1.4037153033621427e+18
-0.0158536285161972,-0.0513368509709835,-0.0426468476653099,-0.6134905219078064,-0.3284821212291717,0.2662642002105713,0.666957437992096,1.403715303412143e+18
-0.0157282669097185,-0.0512411184608936,-0.0436651669442653,-0.6140454411506653,-0.337619811296463,0.262079119682312,0.6635327935218811,1.4037153034621427e+18
